date,country_code,device,sessions,age_checks_started,age_checks_passed,free_signups,activated_users,paywall_viewers,checkout_starts,new_paid_subscribers
2025-06-10,NL,Desktop web,452,0,0,59,36,25,7,4
2025-06-10,NL,Tablet web,40,0,0,4,2,2,2,1
2025-06-10,CH,Mobile web,1111,0,0,108,77,35,7,4
2025-06-10,CH,Desktop web,325,0,0,37,25,22,5,3
2025-06-10,CH,Tablet web,20,0,0,2,2,2,0,0
2025-06-10,SE,Mobile web,1125,0,0,112,68,44,8,5
2025-06-10,SE,Desktop web,255,0,0,28,14,12,2,1
2025-06-10,SE,Tablet web,36,0,0,4,3,1,0,0
2025-06-10,ES,Mobile web,2790,0,0,273,158,113,26,15
2025-06-10,ES,Desktop web,749,0,0,77,49,37,8,5
2025-06-10,ES,Tablet web,101,0,0,9,5,6,0,0
2025-06-10,IT,Mobile web,2829,0,0,256,167,84,11,7
2025-06-10,IT,Desktop web,799,0,0,84,50,34,3,2
2025-06-10,IT,Tablet web,177,0,0,17,13,6,0,0
2025-06-10,PL,Mobile web,2049,0,0,181,110,73,7,4
2025-06-10,PL,Desktop web,707,0,0,75,50,34,4,2
2025-06-10,PL,Tablet web,49,0,0,5,4,0,0,0
2025-06-10,JP,Mobile web,1816,0,0,158,99,54,7,4
2025-06-10,JP,Desktop web,553,0,0,61,31,28,3,2
2025-06-10,JP,Tablet web,52,0,0,5,4,1,0,0
2025-06-10,BR,Mobile web,8291,0,0,580,375,227,5,3
2025-06-10,BR,Desktop web,2115,0,0,155,101,58,7,4
2025-06-10,BR,Tablet web,269,0,0,22,12,10,0,0
2025-06-10,MX,Mobile web,5030,0,0,406,263,172,18,11
2025-06-10,MX,Desktop web,1669,0,0,138,83,54,2,1
2025-06-10,MX,Tablet web,219,0,0,17,12,4,0,0
2025-06-10,IN,Mobile web,5251,0,0,359,249,131,19,11
2025-06-10,IN,Desktop web,1774,0,0,135,80,42,6,3
2025-06-10,IN,Tablet web,253,0,0,18,12,7,0,0
2025-06-10,ROW,Mobile web,19149,0,0,1305,836,485,30,18
2025-06-10,ROW,Desktop web,5370,0,0,458,285,182,15,9
2025-06-10,ROW,Tablet web,649,0,0,49,34,15,0,0
2025-06-11,US,Mobile web,22059,0,0,2235,1427,827,142,91
2025-06-11,US,Desktop web,5602,0,0,667,422,250,54,32
2025-06-11,US,Tablet web,1031,0,0,102,59,36,3,2
2025-06-11,GB,Mobile web,5337,0,0,479,316,167,31,18
2025-06-11,GB,Desktop web,1462,0,0,174,109,58,4,2
2025-06-11,GB,Tablet web,115,0,0,13,7,5,3,2
2025-06-11,DE,Mobile web,5585,0,0,511,345,205,45,26
2025-06-11,DE,Desktop web,1406,0,0,171,120,70,16,9
2025-06-11,DE,Tablet web,174,0,0,18,16,5,2,1
2025-06-11,FR,Mobile web,5243,0,0,510,323,212,43,24
2025-06-11,FR,Desktop web,1031,0,0,139,94,49,18,10
2025-06-11,FR,Tablet web,109,0,0,12,3,6,0,0
2025-06-11,CA,Mobile web,2985,0,0,317,197,139,23,12
2025-06-11,CA,Desktop web,1029,0,0,109,61,48,13,8
2025-06-11,CA,Tablet web,100,0,0,11,5,4,0,0
2025-06-11,AU,Mobile web,2595,0,0,260,167,91,16,9
2025-06-11,AU,Desktop web,783,0,0,88,58,38,7,4
2025-06-11,AU,Tablet web,74,0,0,8,5,4,0,0
2025-06-11,NL,Mobile web,1763,0,0,173,108,66,5,3
2025-06-11,NL,Desktop web,428,0,0,51,35,23,5,3
2025-06-11,NL,Tablet web,27,0,0,3,3,0,0,0
2025-06-11,CH,Mobile web,1150,0,0,112,71,42,5,3
2025-06-11,CH,Desktop web,231,0,0,25,18,12,4,2
2025-06-11,CH,Tablet web,10,0,0,1,1,0,0,0
2025-06-11,SE,Mobile web,906,0,0,96,69,42,8,5
2025-06-11,SE,Desktop web,298,0,0,32,22,8,3,2
2025-06-11,SE,Tablet web,38,0,0,4,2,2,0,0
2025-06-11,ES,Mobile web,3075,0,0,287,186,120,8,5
2025-06-11,ES,Desktop web,826,0,0,82,50,32,5,3
2025-06-11,ES,Tablet web,74,0,0,7,4,6,0,0
2025-06-11,IT,Mobile web,2745,0,0,246,153,104,11,7
2025-06-11,IT,Desktop web,1012,0,0,96,58,36,2,1
2025-06-11,IT,Tablet web,190,0,0,16,10,7,2,1
2025-06-11,PL,Mobile web,1746,0,0,170,107,63,4,2
2025-06-11,PL,Desktop web,627,0,0,61,41,22,2,1
2025-06-11,PL,Tablet web,65,0,0,6,3,1,0,0
2025-06-11,JP,Mobile web,1580,0,0,147,101,58,9,5
2025-06-11,JP,Desktop web,533,0,0,58,42,18,0,0
2025-06-11,JP,Tablet web,112,0,0,10,6,4,0,0
2025-06-11,BR,Mobile web,7486,0,0,527,329,205,18,11
2025-06-11,BR,Desktop web,1526,0,0,123,81,54,12,7
2025-06-11,BR,Tablet web,203,0,0,15,12,7,0,0
2025-06-11,MX,Mobile web,5372,0,0,403,273,160,6,4
2025-06-11,MX,Desktop web,1711,0,0,146,93,52,5,3
2025-06-11,MX,Tablet web,161,0,0,13,10,7,0,0
2025-06-11,IN,Mobile web,4212,0,0,325,212,123,9,5
2025-06-11,IN,Desktop web,1400,0,0,113,77,39,5,3
2025-06-11,IN,Tablet web,111,0,0,8,4,1,0,0
2025-06-11,ROW,Mobile web,19108,0,0,1346,849,523,26,15
2025-06-11,ROW,Desktop web,5415,0,0,417,271,163,13,7
2025-06-11,ROW,Tablet web,501,0,0,43,24,16,2,1
2025-06-12,US,Mobile web,22362,0,0,2342,1484,874,177,103
2025-06-12,US,Desktop web,6319,0,0,721,449,284,74,43
2025-06-12,US,Tablet web,751,0,0,84,58,31,4,2
2025-06-12,GB,Mobile web,5037,0,0,508,328,188,32,18
2025-06-12,GB,Desktop web,1409,0,0,175,109,72,7,4
2025-06-12,GB,Tablet web,161,0,0,17,12,7,2,1
2025-06-12,DE,Mobile web,5330,0,0,513,321,196,39,23
2025-06-12,DE,Desktop web,1380,0,0,165,97,60,6,4
2025-06-12,DE,Tablet web,200,0,0,21,11,10,4,2
2025-06-12,FR,Mobile web,5424,0,0,524,338,203,24,14
2025-06-12,FR,Desktop web,1697,0,0,173,104,73,20,12
2025-06-12,FR,Tablet web,229,0,0,22,16,7,0,0
2025-06-12,CA,Mobile web,3529,0,0,348,219,126,22,13
2025-06-12,CA,Desktop web,890,0,0,104,75,31,8,5
2025-06-12,CA,Tablet web,113,0,0,11,6,4,0,0
2025-06-12,AU,Mobile web,2339,0,0,250,159,99,10,5
2025-06-12,AU,Desktop web,947,0,0,108,66,44,11,6
2025-06-12,AU,Tablet web,136,0,0,13,10,7,0,0
2025-06-12,NL,Mobile web,1877,0,0,174,100,71,5,3
2025-06-12,NL,Desktop web,488,0,0,60,37,29,5,3
2025-06-12,NL,Tablet web,31,0,0,4,2,2,3,2
2025-06-12,CH,Mobile web,956,0,0,95,66,38,3,2
2025-06-12,CH,Desktop web,301,0,0,38,26,14,5,3
2025-06-12,CH,Tablet web,36,0,0,4,4,1,2,1
2025-06-12,SE,Mobile web,845,0,0,91,56,31,2,1
2025-06-12,SE,Desktop web,290,0,0,34,17,12,7,4
2025-06-12,SE,Tablet web,49,0,0,5,2,2,2,1
2025-06-12,ES,Mobile web,2822,0,0,283,168,117,19,11
2025-06-12,ES,Desktop web,862,0,0,90,62,30,2,1
2025-06-12,ES,Tablet web,124,0,0,11,7,4,0,0
2025-06-12,IT,Mobile web,3163,0,0,286,176,110,9,5
2025-06-12,IT,Desktop web,899,0,0,91,52,35,4,2
2025-06-12,IT,Tablet web,82,0,0,9,7,2,0,0
2025-06-12,PL,Mobile web,2252,0,0,210,131,78,11,7
2025-06-12,PL,Desktop web,526,0,0,57,39,28,3,2
2025-06-12,PL,Tablet web,54,0,0,5,3,1,2,1
2025-06-12,JP,Mobile web,1793,0,0,156,101,59,5,3
2025-06-12,JP,Desktop web,497,0,0,51,34,18,0,0
2025-06-12,JP,Tablet web,40,0,0,4,3,1,0,0
2025-06-12,BR,Mobile web,7455,0,0,529,353,186,16,10
2025-06-12,BR,Desktop web,2200,0,0,177,111,70,0,0
2025-06-12,BR,Tablet web,195,0,0,14,8,5,2,1
2025-06-12,MX,Mobile web,5756,0,0,421,286,162,14,8
2025-06-12,MX,Desktop web,1703,0,0,153,96,66,0,0
2025-06-12,MX,Tablet web,164,0,0,12,10,4,0,0
2025-06-12,IN,Mobile web,4963,0,0,345,218,129,10,6
2025-06-12,IN,Desktop web,1270,0,0,102,68,34,5,3
2025-06-12,IN,Tablet web,171,0,0,12,8,2,0,0
2025-06-12,ROW,Mobile web,17322,0,0,1350,867,514,41,24
2025-06-12,ROW,Desktop web,4855,0,0,438,269,167,11,7
2025-06-12,ROW,Tablet web,640,0,0,49,36,20,3,2
2025-06-13,US,Mobile web,26446,0,0,2612,1681,981,133,77
2025-06-13,US,Desktop web,7263,0,0,910,576,357,62,36
2025-06-13,US,Tablet web,814,0,0,85,50,36,3,2
2025-06-13,GB,Mobile web,4957,0,0,520,337,187,44,24
2025-06-13,GB,Desktop web,1764,0,0,201,139,69,24,14
2025-06-13,GB,Tablet web,151,0,0,16,8,5,6,4
2025-06-13,DE,Mobile web,6074,0,0,568,348,215,35,19
2025-06-13,DE,Desktop web,1515,0,0,186,125,66,15,9
2025-06-13,DE,Tablet web,241,0,0,26,18,13,0,0
2025-06-13,FR,Mobile web,6344,0,0,584,356,209,42,24
2025-06-13,FR,Desktop web,1668,0,0,189,119,68,11,6
2025-06-13,FR,Tablet web,189,0,0,19,14,4,2,1
2025-06-13,CA,Mobile web,3445,0,0,322,211,123,22,13
2025-06-13,CA,Desktop web,974,0,0,120,81,50,11,6
2025-06-13,CA,Tablet web,128,0,0,13,8,3,0,0
2025-06-13,AU,Mobile web,3106,0,0,286,187,106,15,8
2025-06-13,AU,Desktop web,826,0,0,98,57,37,11,6
2025-06-13,AU,Tablet web,118,0,0,14,5,5,0,0
2025-06-13,NL,Mobile web,1713,0,0,170,109,58,8,5
2025-06-13,NL,Desktop web,524,0,0,56,34,22,4,2
2025-06-13,NL,Tablet web,49,0,0,5,1,2,0,0
2025-06-13,CH,Mobile web,1125,0,0,115,73,40,3,2
2025-06-13,CH,Desktop web,190,0,0,25,15,10,3,2
2025-06-13,CH,Tablet web,65,0,0,7,3,3,0,0
2025-06-13,SE,Mobile web,1031,0,0,103,73,29,8,5
2025-06-13,SE,Desktop web,301,0,0,33,18,13,0,0
2025-06-13,SE,Tablet web,47,0,0,5,4,3,0,0
2025-06-13,ES,Mobile web,2969,0,0,293,203,115,13,7
2025-06-13,ES,Desktop web,1200,0,0,118,74,46,5,3
2025-06-13,ES,Tablet web,141,0,0,14,6,2,2,1
2025-06-13,IT,Mobile web,3464,0,0,315,220,107,10,6
2025-06-13,IT,Desktop web,1124,0,0,109,65,36,8,5
2025-06-13,IT,Tablet web,144,0,0,13,6,4,0,0
2025-06-13,PL,Mobile web,2131,0,0,197,132,79,14,9
2025-06-13,PL,Desktop web,640,0,0,69,42,26,6,4
2025-06-13,PL,Tablet web,105,0,0,11,7,4,4,2
2025-06-13,JP,Mobile web,1901,0,0,175,121,74,9,5
2025-06-13,JP,Desktop web,527,0,0,59,34,20,5,3
2025-06-13,JP,Tablet web,79,0,0,7,5,3,0,0
2025-06-13,BR,Mobile web,8552,0,0,627,406,258,16,9
2025-06-13,BR,Desktop web,2184,0,0,185,126,71,6,3
2025-06-13,BR,Tablet web,307,0,0,23,15,7,0,0
2025-06-13,MX,Mobile web,6995,0,0,478,298,160,14,8
2025-06-13,MX,Desktop web,1602,0,0,143,87,56,7,4
2025-06-13,MX,Tablet web,316,0,0,22,15,5,0,0
2025-06-13,IN,Mobile web,5366,0,0,357,216,134,16,9
2025-06-13,IN,Desktop web,1563,0,0,134,76,55,3,2
2025-06-13,IN,Tablet web,274,0,0,19,11,6,0,0
2025-06-13,ROW,Mobile web,21290,0,0,1486,930,590,37,21
2025-06-13,ROW,Desktop web,6495,0,0,497,330,187,24,14
2025-06-13,ROW,Tablet web,726,0,0,49,33,20,0,0
2025-06-14,US,Mobile web,25648,0,0,2371,1545,897,138,82
2025-06-14,US,Desktop web,6561,0,0,799,538,324,60,32
2025-06-14,US,Tablet web,735,0,0,76,49,29,3,2
2025-06-14,GB,Mobile web,4925,0,0,506,333,217,40,24
2025-06-14,GB,Desktop web,1457,0,0,165,95,59,6,3
2025-06-14,GB,Tablet web,153,0,0,18,8,8,2,1
2025-06-14,DE,Mobile web,5946,0,0,542,355,216,35,20
2025-06-14,DE,Desktop web,1477,0,0,183,114,71,9,6
2025-06-14,DE,Tablet web,122,0,0,13,7,4,0,0
2025-06-14,FR,Mobile web,4629,0,0,517,317,195,27,14
2025-06-14,FR,Desktop web,1880,0,0,208,131,75,14,9
2025-06-14,FR,Tablet web,201,0,0,19,11,13,5,3
2025-06-14,CA,Mobile web,3770,0,0,376,244,159,16,10
2025-06-14,CA,Desktop web,983,0,0,104,63,40,8,5
2025-06-14,CA,Tablet web,200,0,0,22,16,11,0,0
2025-06-14,AU,Mobile web,2949,0,0,289,175,114,14,9
2025-06-14,AU,Desktop web,720,0,0,91,60,41,5,3
2025-06-14,AU,Tablet web,87,0,0,9,6,3,0,0
2025-06-14,NL,Mobile web,1509,0,0,162,106,61,18,11
2025-06-14,NL,Desktop web,464,0,0,53,28,25,2,1
2025-06-14,NL,Tablet web,56,0,0,6,6,0,0,0
2025-06-14,CH,Mobile web,1203,0,0,113,70,48,4,2
2025-06-14,CH,Desktop web,300,0,0,35,23,14,3,2
2025-06-14,CH,Tablet web,20,0,0,2,1,1,0,0
2025-06-14,SE,Mobile web,933,0,0,89,59,38,2,1
2025-06-14,SE,Desktop web,346,0,0,37,20,11,7,4
2025-06-14,SE,Tablet web,50,0,0,5,4,3,0,0
2025-06-14,ES,Mobile web,3665,0,0,323,220,118,9,5
2025-06-14,ES,Desktop web,787,0,0,87,59,32,7,4
2025-06-14,ES,Tablet web,92,0,0,8,2,2,2,1
2025-06-14,IT,Mobile web,3308,0,0,279,174,106,11,6
2025-06-14,IT,Desktop web,760,0,0,78,49,31,9,5
2025-06-14,IT,Tablet web,83,0,0,8,5,2,2,1
2025-06-14,PL,Mobile web,1993,0,0,191,123,73,12,7
2025-06-14,PL,Desktop web,566,0,0,63,40,30,4,2
2025-06-14,PL,Tablet web,50,0,0,5,2,1,0,0
2025-06-14,JP,Mobile web,1535,0,0,144,102,64,4,2
2025-06-14,JP,Desktop web,613,0,0,59,43,19,2,1
2025-06-14,JP,Tablet web,138,0,0,12,9,2,0,0
2025-06-14,BR,Mobile web,8463,0,0,572,379,215,15,9
2025-06-14,BR,Desktop web,2191,0,0,173,113,69,2,1
2025-06-14,BR,Tablet web,185,0,0,13,12,4,2,1
2025-06-14,MX,Mobile web,5396,0,0,431,285,175,8,5
2025-06-14,MX,Desktop web,1580,0,0,135,84,60,11,7
2025-06-14,MX,Tablet web,157,0,0,12,9,4,0,0
2025-06-14,IN,Mobile web,5285,0,0,368,228,139,6,3
2025-06-14,IN,Desktop web,1625,0,0,120,70,52,5,3
2025-06-14,IN,Tablet web,233,0,0,16,10,5,0,0
2025-06-14,ROW,Mobile web,22890,0,0,1436,920,536,48,28
2025-06-14,ROW,Desktop web,5353,0,0,462,295,170,9,5
2025-06-14,ROW,Tablet web,697,0,0,55,38,19,0,0
2025-06-15,US,Mobile web,24908,0,0,2344,1546,909,140,81
2025-06-15,US,Desktop web,5819,0,0,691,449,268,52,31
2025-06-15,US,Tablet web,677,0,0,73,53,26,5,3
2025-06-15,GB,Mobile web,5150,0,0,517,334,187,22,12
2025-06-15,GB,Desktop web,1488,0,0,174,107,53,9,5
2025-06-15,GB,Tablet web,141,0,0,14,6,4,0,0
2025-06-15,DE,Mobile web,4997,0,0,523,342,193,38,22
2025-06-15,DE,Desktop web,1435,0,0,166,107,58,20,11
2025-06-15,DE,Tablet web,152,0,0,15,8,9,4,2
2025-06-15,FR,Mobile web,5323,0,0,555,362,214,33,18
2025-06-15,FR,Desktop web,1417,0,0,165,119,67,13,7
2025-06-15,FR,Tablet web,118,0,0,13,5,4,0,0
2025-06-15,CA,Mobile web,3091,0,0,322,203,120,25,14
2025-06-15,CA,Desktop web,867,0,0,100,60,41,15,8
2025-06-15,CA,Tablet web,135,0,0,14,10,4,2,1
2025-06-15,AU,Mobile web,2588,0,0,253,157,94,19,11
2025-06-15,AU,Desktop web,773,0,0,87,58,31,9,5
2025-06-15,AU,Tablet web,130,0,0,13,9,7,2,1
2025-06-15,NL,Mobile web,1711,0,0,171,101,67,10,6
2025-06-15,NL,Desktop web,560,0,0,64,43,19,11,6
2025-06-15,NL,Tablet web,46,0,0,5,4,2,0,0
2025-06-15,CH,Mobile web,883,0,0,98,59,41,2,1
2025-06-15,CH,Desktop web,381,0,0,42,26,15,0,0
2025-06-15,CH,Tablet web,49,0,0,5,4,3,0,0
2025-06-15,SE,Mobile web,1047,0,0,98,61,38,6,4
2025-06-15,SE,Desktop web,212,0,0,28,22,11,5,3
2025-06-15,SE,Tablet web,29,0,0,3,1,0,0,0
2025-06-15,ES,Mobile web,3228,0,0,295,194,99,18,10
2025-06-15,ES,Desktop web,739,0,0,69,37,31,2,1
2025-06-15,ES,Tablet web,83,0,0,8,5,1,4,2
2025-06-15,IT,Mobile web,3006,0,0,257,172,93,18,10
2025-06-15,IT,Desktop web,858,0,0,93,64,39,2,1
2025-06-15,IT,Tablet web,135,0,0,13,6,6,0,0
2025-06-15,PL,Mobile web,1874,0,0,159,100,67,8,5
2025-06-15,PL,Desktop web,498,0,0,53,30,17,0,0
2025-06-15,PL,Tablet web,72,0,0,7,3,2,0,0
2025-06-15,JP,Mobile web,1713,0,0,153,91,63,7,4
2025-06-15,JP,Desktop web,339,0,0,33,21,14,3,2
2025-06-15,JP,Tablet web,61,0,0,6,3,3,0,0
2025-06-15,BR,Mobile web,6429,0,0,495,319,212,9,5
2025-06-15,BR,Desktop web,2150,0,0,185,119,69,3,2
2025-06-15,BR,Tablet web,322,0,0,24,13,5,0,0
2025-06-15,MX,Mobile web,6002,0,0,412,267,153,7,4
2025-06-15,MX,Desktop web,1374,0,0,127,79,44,5,3
2025-06-15,MX,Tablet web,245,0,0,20,12,9,2,1
2025-06-15,IN,Mobile web,5544,0,0,374,238,151,8,5
2025-06-15,IN,Desktop web,1096,0,0,97,71,41,3,2
2025-06-15,IN,Tablet web,269,0,0,23,17,9,0,0
2025-06-15,ROW,Mobile web,18753,0,0,1368,881,532,27,16
2025-06-15,ROW,Desktop web,5793,0,0,428,264,161,11,6
2025-06-15,ROW,Tablet web,656,0,0,49,36,20,0,0
2025-06-16,US,Mobile web,19603,0,0,2138,1383,812,136,84
2025-06-16,US,Desktop web,6696,0,0,718,452,276,45,26
2025-06-16,US,Tablet web,734,0,0,83,54,31,9,5
2025-06-16,GB,Mobile web,4555,0,0,470,292,177,26,14
2025-06-16,GB,Desktop web,1427,0,0,159,97,65,13,8
2025-06-16,GB,Tablet web,155,0,0,15,12,6,2,1
2025-06-16,DE,Mobile web,4972,0,0,469,293,171,20,11
2025-06-16,DE,Desktop web,1241,0,0,147,100,57,18,11
2025-06-16,DE,Tablet web,143,0,0,15,10,4,4,2
2025-06-16,FR,Mobile web,5722,0,0,476,291,161,31,18
2025-06-16,FR,Desktop web,1246,0,0,143,103,59,21,12
2025-06-16,FR,Tablet web,148,0,0,15,12,3,0,0
2025-06-16,CA,Mobile web,2548,0,0,285,181,107,24,14
2025-06-16,CA,Desktop web,927,0,0,110,68,42,5,3
2025-06-16,CA,Tablet web,54,0,0,6,3,3,0,0
2025-06-16,AU,Mobile web,2138,0,0,227,146,90,13,7
2025-06-16,AU,Desktop web,668,0,0,81,55,27,5,3
2025-06-16,AU,Tablet web,59,0,0,6,5,3,0,0
2025-06-16,NL,Mobile web,1703,0,0,163,105,59,7,4
2025-06-16,NL,Desktop web,392,0,0,44,29,16,0,0
2025-06-16,NL,Tablet web,40,0,0,4,2,2,0,0
2025-06-16,CH,Mobile web,1046,0,0,101,64,45,7,4
2025-06-16,CH,Desktop web,252,0,0,28,21,12,9,6
2025-06-16,CH,Tablet web,49,0,0,5,2,4,0,0
2025-06-16,SE,Mobile web,934,0,0,91,58,33,8,5
2025-06-16,SE,Desktop web,275,0,0,32,20,9,3,2
2025-06-16,SE,Tablet web,29,0,0,3,1,2,0,0
2025-06-16,ES,Mobile web,2714,0,0,253,155,101,12,7
2025-06-16,ES,Desktop web,867,0,0,81,45,36,12,6
2025-06-16,ES,Tablet web,120,0,0,11,8,3,2,1
2025-06-16,IT,Mobile web,2855,0,0,239,154,87,20,12
2025-06-16,IT,Desktop web,851,0,0,95,63,39,3,2
2025-06-16,IT,Tablet web,86,0,0,8,5,3,2,1
2025-06-16,PL,Mobile web,2092,0,0,175,109,64,5,3
2025-06-16,PL,Desktop web,467,0,0,48,31,18,3,2
2025-06-16,PL,Tablet web,84,0,0,8,8,4,0,0
2025-06-16,JP,Mobile web,1516,0,0,131,83,47,2,1
2025-06-16,JP,Desktop web,431,0,0,46,29,19,3,2
2025-06-16,JP,Tablet web,21,0,0,2,2,0,3,2
2025-06-16,BR,Mobile web,5754,0,0,468,294,185,10,6
2025-06-16,BR,Desktop web,1984,0,0,165,107,73,4,2
2025-06-16,BR,Tablet web,165,0,0,14,11,4,0,0
2025-06-16,MX,Mobile web,5675,0,0,395,251,154,15,9
2025-06-16,MX,Desktop web,1756,0,0,148,95,58,3,2
2025-06-16,MX,Tablet web,95,0,0,8,7,3,0,0
2025-06-16,IN,Mobile web,4525,0,0,331,209,128,10,6
2025-06-16,IN,Desktop web,1068,0,0,99,63,40,5,3
2025-06-16,IN,Tablet web,139,0,0,11,8,7,2,1
2025-06-16,ROW,Mobile web,18571,0,0,1254,793,479,29,17
2025-06-16,ROW,Desktop web,4840,0,0,384,235,135,13,8
2025-06-16,ROW,Tablet web,642,0,0,46,31,22,2,1
2025-06-17,US,Mobile web,22493,0,0,2202,1392,821,93,59
2025-06-17,US,Desktop web,6277,0,0,716,432,283,71,39
2025-06-17,US,Tablet web,764,0,0,90,55,41,16,9
2025-06-17,GB,Mobile web,5756,0,0,512,338,193,30,18
2025-06-17,GB,Desktop web,1521,0,0,160,98,65,17,9
2025-06-17,GB,Tablet web,106,0,0,11,8,7,3,2
2025-06-17,DE,Mobile web,5568,0,0,521,334,209,29,16
2025-06-17,DE,Desktop web,1405,0,0,159,109,58,6,4
2025-06-17,DE,Tablet web,172,0,0,18,9,9,2,1
2025-06-17,FR,Mobile web,4999,0,0,509,316,192,30,18
2025-06-17,FR,Desktop web,1443,0,0,168,112,58,12,7
2025-06-17,FR,Tablet web,248,0,0,26,17,14,0,0
2025-06-17,CA,Mobile web,3498,0,0,325,208,136,19,11
2025-06-17,CA,Desktop web,992,0,0,117,75,41,8,5
2025-06-17,CA,Tablet web,98,0,0,10,6,3,0,0
2025-06-17,AU,Mobile web,2500,0,0,260,162,91,19,12
2025-06-17,AU,Desktop web,737,0,0,91,65,33,2,1
2025-06-17,AU,Tablet web,129,0,0,14,8,7,0,0
2025-06-17,NL,Mobile web,1473,0,0,143,97,59,12,7
2025-06-17,NL,Desktop web,443,0,0,49,25,16,8,5
2025-06-17,NL,Tablet web,101,0,0,9,7,3,2,1
2025-06-17,CH,Mobile web,840,0,0,93,57,34,2,1
2025-06-17,CH,Desktop web,225,0,0,26,15,9,0,0
2025-06-17,CH,Tablet web,48,0,0,5,2,2,0,0
2025-06-17,SE,Mobile web,923,0,0,103,75,42,8,5
2025-06-17,SE,Desktop web,287,0,0,32,21,16,0,0
2025-06-17,SE,Tablet web,31,0,0,3,3,0,0,0
2025-06-17,ES,Mobile web,2901,0,0,249,158,106,15,9
2025-06-17,ES,Desktop web,770,0,0,73,42,23,3,2
2025-06-17,ES,Tablet web,124,0,0,12,6,6,0,0
2025-06-17,IT,Mobile web,2577,0,0,251,162,103,19,11
2025-06-17,IT,Desktop web,845,0,0,91,51,35,6,3
2025-06-17,IT,Tablet web,118,0,0,12,7,6,0,0
2025-06-17,PL,Mobile web,2336,0,0,199,132,77,3,2
2025-06-17,PL,Desktop web,538,0,0,53,38,18,5,3
2025-06-17,PL,Tablet web,88,0,0,8,4,1,0,0
2025-06-17,JP,Mobile web,1870,0,0,163,103,56,2,1
2025-06-17,JP,Desktop web,507,0,0,47,31,13,0,0
2025-06-17,JP,Tablet web,65,0,0,6,5,3,0,0
2025-06-17,BR,Mobile web,6478,0,0,475,307,197,9,5
2025-06-17,BR,Desktop web,1864,0,0,181,115,59,10,6
2025-06-17,BR,Tablet web,229,0,0,16,9,4,2,1
2025-06-17,MX,Mobile web,6536,0,0,427,274,155,3,2
2025-06-17,MX,Desktop web,1619,0,0,125,85,43,5,3
2025-06-17,MX,Tablet web,217,0,0,18,8,4,0,0
2025-06-17,IN,Mobile web,5287,0,0,353,221,143,7,4
2025-06-17,IN,Desktop web,1176,0,0,94,58,35,5,3
2025-06-17,IN,Tablet web,209,0,0,16,13,10,2,1
2025-06-17,ROW,Mobile web,18807,0,0,1365,896,493,27,15
2025-06-17,ROW,Desktop web,5072,0,0,424,272,150,12,7
2025-06-17,ROW,Tablet web,863,0,0,61,35,20,0,0
2025-06-18,US,Mobile web,19901,0,0,2076,1317,778,129,85
2025-06-18,US,Desktop web,5461,0,0,662,399,241,79,46
2025-06-18,US,Tablet web,728,0,0,78,53,25,2,1
2025-06-18,GB,Mobile web,4479,0,0,451,271,164,18,10
2025-06-18,GB,Desktop web,1310,0,0,145,90,58,13,8
2025-06-18,GB,Tablet web,160,0,0,17,8,12,3,2
2025-06-18,DE,Mobile web,4749,0,0,452,286,178,36,21
2025-06-18,DE,Desktop web,1537,0,0,155,112,65,10,6
2025-06-18,DE,Tablet web,152,0,0,15,6,3,2,1
2025-06-18,FR,Mobile web,4697,0,0,489,299,212,22,13
2025-06-18,FR,Desktop web,1453,0,0,168,104,60,5,3
2025-06-18,FR,Tablet web,153,0,0,15,8,5,2,1
2025-06-18,CA,Mobile web,2681,0,0,311,197,110,8,5
2025-06-18,CA,Desktop web,586,0,0,73,48,27,2,1
2025-06-18,CA,Tablet web,100,0,0,10,3,5,0,0
2025-06-18,AU,Mobile web,2096,0,0,234,153,85,8,5
2025-06-18,AU,Desktop web,716,0,0,82,51,40,5,3
2025-06-18,AU,Tablet web,110,0,0,11,8,3,2,1
2025-06-18,NL,Mobile web,1219,0,0,125,73,43,11,7
2025-06-18,NL,Desktop web,270,0,0,32,18,12,0,0
2025-06-18,NL,Tablet web,27,0,0,3,1,0,0,0
2025-06-18,CH,Mobile web,1000,0,0,98,62,41,16,9
2025-06-18,CH,Desktop web,221,0,0,27,21,11,3,2
2025-06-18,CH,Tablet web,27,0,0,3,3,2,0,0
2025-06-18,SE,Mobile web,961,0,0,99,66,40,0,0
2025-06-18,SE,Desktop web,364,0,0,41,28,16,0,0
2025-06-18,SE,Tablet web,0,0,0,0,0,0,0,0
2025-06-18,ES,Mobile web,2616,0,0,225,159,85,13,7
2025-06-18,ES,Desktop web,711,0,0,75,49,29,7,4
2025-06-18,ES,Tablet web,111,0,0,11,8,7,2,1
2025-06-18,IT,Mobile web,3092,0,0,261,178,109,12,8
2025-06-18,IT,Desktop web,806,0,0,84,52,33,7,4
2025-06-18,IT,Tablet web,97,0,0,10,7,4,0,0
2025-06-18,PL,Mobile web,1676,0,0,158,106,68,7,4
2025-06-18,PL,Desktop web,531,0,0,58,39,18,6,3
2025-06-18,PL,Tablet web,67,0,0,6,5,0,0,0
2025-06-18,JP,Mobile web,1491,0,0,130,99,53,6,4
2025-06-18,JP,Desktop web,431,0,0,45,27,19,5,3
2025-06-18,JP,Tablet web,40,0,0,4,2,2,0,0
