cohort_month,months_since_first_payment,calendar_month,channel_id,first_plan_id,market_tier,cohort_size,active_subscribers,mrr_usd,net_revenue_usd,cum_net_revenue_usd,retention_rate,cum_net_revenue_per_sub_usd
2024-11,6,2025-05,CH08,P12M,Tier 1,125,119,690.69,184.37,10132.31,0.952,81.06
2024-11,7,2025-06,CH08,P12M,Tier 1,125,119,696.73,475.59,10607.9,0.952,84.86
2024-11,8,2025-07,CH08,P12M,Tier 1,125,119,698.59,246.35,10854.25,0.952,86.83
2024-11,9,2025-08,CH08,P12M,Tier 1,125,119,697.47,1135.28,11989.53,0.952,95.92
2024-11,10,2025-09,CH08,P12M,Tier 1,125,119,699.43,788.64,12778.18,0.952,102.23
2024-11,11,2025-10,CH08,P12M,Tier 1,125,119,696.09,419.96,13198.14,0.952,105.59
2024-11,12,2025-11,CH08,P12M,Tier 1,125,27,205.57,1878.62,15076.75,0.216,120.61
2024-11,13,2025-12,CH08,P12M,Tier 1,125,32,245.57,284.99,15361.74,0.256,122.89
2024-11,14,2026-01,CH08,P12M,Tier 1,125,34,246.1,294.56,15656.3,0.272,125.25
2024-11,15,2026-02,CH08,P12M,Tier 1,125,35,236.6,278.42,15934.72,0.28,127.48
2024-11,16,2026-03,CH08,P12M,Tier 1,125,36,248.41,735.1,16669.82,0.288,133.36
2024-11,17,2026-04,CH08,P12M,Tier 1,125,35,234.11,120.45,16790.27,0.28,134.32
2024-11,18,2026-05,CH08,P12M,Tier 1,125,35,235.25,233.06,17023.33,0.28,136.19
2024-11,19,2026-06,CH08,P12M,Tier 1,125,40,278.67,456.51,17479.83,0.32,139.84
2024-11,20,2026-07,CH08,P12M,Tier 1,125,42,273.86,284.78,17764.62,0.336,142.12
2024-11,21,2026-08,CH08,P12M,Tier 1,125,42,263.98,397.65,18162.27,0.336,145.3
2024-11,0,2024-11,CH08,P12M,Tier 2,26,26,136.51,1886.2,1886.2,1.0,72.55
2024-11,1,2024-12,CH08,P12M,Tier 2,26,26,134.81,0.0,1886.2,1.0,72.55
2024-11,2,2025-01,CH08,P12M,Tier 2,26,26,133.34,411.44,2297.64,1.0,88.37
2024-11,3,2025-02,CH08,P12M,Tier 2,26,26,134.02,0.0,2297.64,1.0,88.37
2024-11,4,2025-03,CH08,P12M,Tier 2,26,26,138.54,17.7,2315.35,1.0,89.05
2024-11,5,2025-04,CH08,P12M,Tier 2,26,26,143.29,31.91,2347.26,1.0,90.28
2024-11,6,2025-05,CH08,P12M,Tier 2,26,26,143.86,0.0,2347.26,1.0,90.28
2024-11,7,2025-06,CH08,P12M,Tier 2,26,26,146.68,45.45,2392.7,1.0,92.03
2024-11,8,2025-07,CH08,P12M,Tier 2,26,26,148.38,0.0,2392.7,1.0,92.03
2024-11,9,2025-08,CH08,P12M,Tier 2,26,26,148.04,57.21,2449.92,1.0,94.23
2024-11,10,2025-09,CH08,P12M,Tier 2,26,26,148.95,90.9,2540.82,1.0,97.72
2024-11,11,2025-10,CH08,P12M,Tier 2,26,26,147.81,9.52,2550.34,1.0,98.09
2024-11,12,2025-11,CH08,P12M,Tier 2,26,10,56.67,680.03,3230.37,0.3846,124.24
2024-11,13,2025-12,CH08,P12M,Tier 2,26,12,64.93,100.68,3331.04,0.4615,128.12
2024-11,14,2026-01,CH08,P12M,Tier 2,26,11,61.18,-45.58,3285.46,0.4231,126.36
2024-11,15,2026-02,CH08,P12M,Tier 2,26,12,65.42,80.22,3365.68,0.4615,129.45
2024-11,16,2026-03,CH08,P12M,Tier 2,26,12,64.5,9.59,3375.28,0.4615,129.82
2024-11,17,2026-04,CH08,P12M,Tier 2,26,12,63.95,103.84,3479.12,0.4615,133.81
2024-11,18,2026-05,CH08,P12M,Tier 2,26,12,64.3,9.48,3488.6,0.4615,134.18
2024-11,19,2026-06,CH08,P12M,Tier 2,26,12,64.71,0.0,3488.6,0.4615,134.18
2024-11,20,2026-07,CH08,P12M,Tier 2,26,12,65.11,0.0,3488.6,0.4615,134.18
2024-11,21,2026-08,CH08,P12M,Tier 2,26,12,64.86,57.87,3546.47,0.4615,136.4
2024-11,0,2024-11,CH08,P12M,Tier 3,35,35,193.56,2370.29,2370.29,1.0,67.72
2024-11,1,2024-12,CH08,P12M,Tier 3,35,33,182.78,-129.37,2240.92,0.9429,64.03
2024-11,2,2025-01,CH08,P12M,Tier 3,35,33,182.78,0.0,2240.92,0.9429,64.03
2024-11,3,2025-02,CH08,P12M,Tier 3,35,33,182.78,190.47,2431.39,0.9429,69.47
2024-11,4,2025-03,CH08,P12M,Tier 3,35,33,182.78,0.0,2431.39,0.9429,69.47
2024-11,5,2025-04,CH08,P12M,Tier 3,35,33,182.78,8.47,2439.85,0.9429,69.71
2024-11,6,2025-05,CH08,P12M,Tier 3,35,33,182.78,0.0,2439.85,0.9429,69.71
2024-11,7,2025-06,CH08,P12M,Tier 3,35,33,182.78,47.61,2487.46,0.9429,71.07
2024-11,8,2025-07,CH08,P12M,Tier 3,35,33,182.78,9.51,2496.98,0.9429,71.34
2024-11,9,2025-08,CH08,P12M,Tier 3,35,33,182.78,0.0,2496.98,0.9429,71.34
2024-11,10,2025-09,CH08,P12M,Tier 3,35,33,182.78,42.36,2539.34,0.9429,72.55
2024-11,11,2025-10,CH08,P12M,Tier 3,35,33,182.78,0.0,2539.34,0.9429,72.55
2024-11,12,2025-11,CH08,P12M,Tier 3,35,6,32.97,395.66,2935.0,0.1714,83.86
2024-11,13,2025-12,CH08,P12M,Tier 3,35,6,32.97,0.0,2935.0,0.1714,83.86
2024-11,14,2026-01,CH08,P12M,Tier 3,35,9,66.92,51.07,2986.07,0.2571,85.32
2024-11,15,2026-02,CH08,P12M,Tier 3,35,8,53.59,12.06,2998.13,0.2286,85.66
2024-11,16,2026-03,CH08,P12M,Tier 3,35,7,41.53,0.0,2998.13,0.2,85.66
2024-11,17,2026-04,CH08,P12M,Tier 3,35,6,32.97,0.0,2998.13,0.1714,85.66
2024-11,18,2026-05,CH08,P12M,Tier 3,35,6,32.97,0.0,2998.13,0.1714,85.66
2024-11,19,2026-06,CH08,P12M,Tier 3,35,6,32.97,0.0,2998.13,0.1714,85.66
2024-11,20,2026-07,CH08,P12M,Tier 3,35,7,40.59,22.86,3020.98,0.2,86.31
2024-11,21,2026-08,CH08,P12M,Tier 3,35,8,44.39,69.4,3090.38,0.2286,88.3
2024-11,0,2024-11,CH09,P1M,Tier 1,139,133,1622.0,1812.48,1812.48,0.9568,13.04
2024-11,1,2024-12,CH09,P1M,Tier 1,139,74,889.04,1031.83,2844.3,0.5324,20.46
2024-11,2,2025-01,CH09,P1M,Tier 1,139,51,606.02,664.87,3509.18,0.3669,25.25
2024-11,3,2025-02,CH09,P1M,Tier 1,139,47,529.69,1029.14,4538.32,0.3381,32.65
2024-11,4,2025-03,CH09,P1M,Tier 1,139,38,422.84,476.56,5014.88,0.2734,36.08
2024-11,5,2025-04,CH09,P1M,Tier 1,139,38,418.39,673.49,5688.38,0.2734,40.92
2024-11,6,2025-05,CH09,P1M,Tier 1,139,28,306.48,343.74,6032.11,0.2014,43.4
2024-11,7,2025-06,CH09,P1M,Tier 1,139,25,265.46,357.13,6389.25,0.1799,45.97
2024-11,8,2025-07,CH09,P1M,Tier 1,139,27,255.24,408.1,6797.34,0.1942,48.9
2024-11,9,2025-08,CH09,P1M,Tier 1,139,29,269.47,437.84,7235.19,0.2086,52.05
2024-11,10,2025-09,CH09,P1M,Tier 1,139,31,267.76,347.31,7582.5,0.223,54.55
2024-11,11,2025-10,CH09,P1M,Tier 1,139,28,224.94,177.83,7760.32,0.2014,55.83
2024-11,12,2025-11,CH09,P1M,Tier 1,139,29,214.17,246.9,8007.23,0.2086,57.61
2024-11,13,2025-12,CH09,P1M,Tier 1,139,31,223.21,578.04,8585.26,0.223,61.76
2024-11,14,2026-01,CH09,P1M,Tier 1,139,29,182.33,165.75,8751.02,0.2086,62.96
2024-11,15,2026-02,CH09,P1M,Tier 1,139,30,178.29,687.47,9438.49,0.2158,67.9
2024-11,16,2026-03,CH09,P1M,Tier 1,139,30,177.8,341.46,9779.95,0.2158,70.36
2024-11,17,2026-04,CH09,P1M,Tier 1,139,30,170.9,211.02,9990.97,0.2158,71.88
2024-11,18,2026-05,CH09,P1M,Tier 1,139,29,165.45,110.47,10101.44,0.2086,72.67
2024-11,19,2026-06,CH09,P1M,Tier 1,139,30,174.16,160.61,10262.05,0.2158,73.83
2024-11,20,2026-07,CH09,P1M,Tier 1,139,30,174.54,482.33,10744.38,0.2158,77.3
2024-11,21,2026-08,CH09,P1M,Tier 1,139,34,204.03,241.48,10985.87,0.2446,79.04
2024-11,0,2024-11,CH09,P1M,Tier 2,24,24,273.87,543.52,543.52,1.0,22.65
2024-11,1,2024-12,CH09,P1M,Tier 2,24,14,158.91,180.38,723.9,0.5833,30.16
2024-11,2,2025-01,CH09,P1M,Tier 2,24,13,146.27,146.27,870.16,0.5417,36.26
2024-11,3,2025-02,CH09,P1M,Tier 2,24,12,135.1,135.1,1005.27,0.5,41.89
2024-11,4,2025-03,CH09,P1M,Tier 2,24,11,125.1,142.95,1148.22,0.4583,47.84
2024-11,5,2025-04,CH09,P1M,Tier 2,24,10,117.92,108.64,1256.86,0.4167,52.37
2024-11,6,2025-05,CH09,P1M,Tier 2,24,10,125.72,125.72,1382.58,0.4167,57.61
2024-11,7,2025-06,CH09,P1M,Tier 2,24,5,62.63,81.67,1464.25,0.2083,61.01
2024-11,8,2025-07,CH09,P1M,Tier 2,24,5,53.16,85.19,1549.44,0.2083,64.56
2024-11,9,2025-08,CH09,P1M,Tier 2,24,5,53.06,39.66,1589.1,0.2083,66.21
2024-11,10,2025-09,CH09,P1M,Tier 2,24,4,33.95,72.7,1661.8,0.1667,69.24
2024-11,11,2025-10,CH09,P1M,Tier 2,24,5,37.58,81.25,1743.05,0.2083,72.63
2024-11,12,2025-11,CH09,P1M,Tier 2,24,5,28.34,80.57,1823.62,0.2083,75.98
2024-11,13,2025-12,CH09,P1M,Tier 2,24,5,28.66,23.21,1846.83,0.2083,76.95
2024-11,14,2026-01,CH09,P1M,Tier 2,24,5,28.68,13.55,1860.38,0.2083,77.52
2024-11,15,2026-02,CH09,P1M,Tier 2,24,6,32.68,59.58,1919.96,0.25,80.0
2024-11,16,2026-03,CH09,P1M,Tier 2,24,6,32.23,13.44,1933.39,0.25,80.56
2024-11,17,2026-04,CH09,P1M,Tier 2,24,5,18.65,0.0,1933.39,0.2083,80.56
2024-11,18,2026-05,CH09,P1M,Tier 2,24,5,18.75,0.0,1933.39,0.2083,80.56
2024-11,19,2026-06,CH09,P1M,Tier 2,24,5,18.85,0.0,1933.39,0.2083,80.56
2024-11,20,2026-07,CH09,P1M,Tier 2,24,5,18.95,45.7,1979.09,0.2083,82.46
2024-11,21,2026-08,CH09,P1M,Tier 2,24,5,18.89,0.0,1979.09,0.2083,82.46
2024-11,0,2024-11,CH09,P1M,Tier 3,27,27,319.8,319.8,319.8,1.0,11.84
2024-11,1,2024-12,CH09,P1M,Tier 3,27,11,132.0,132.0,451.79,0.4074,16.73
2024-11,2,2025-01,CH09,P1M,Tier 3,27,10,118.13,137.16,588.95,0.3704,21.81
2024-11,3,2025-02,CH09,P1M,Tier 3,27,9,92.43,250.78,839.73,0.3333,31.1
2024-11,4,2025-03,CH09,P1M,Tier 3,27,8,81.42,60.49,900.23,0.2963,33.34
2024-11,5,2025-04,CH09,P1M,Tier 3,27,8,77.07,147.44,1047.67,0.2963,38.8
2024-11,6,2025-05,CH09,P1M,Tier 3,27,7,66.6,49.49,1097.15,0.2593,40.64
2024-11,7,2025-06,CH09,P1M,Tier 3,27,7,56.66,67.22,1164.38,0.2593,43.13
2024-11,8,2025-07,CH09,P1M,Tier 3,27,8,54.74,117.85,1282.22,0.2963,47.49
2024-11,9,2025-08,CH09,P1M,Tier 3,27,8,54.74,26.65,1308.87,0.2963,48.48
2024-11,10,2025-09,CH09,P1M,Tier 3,27,8,54.74,26.65,1335.52,0.2963,49.46
2024-11,11,2025-10,CH09,P1M,Tier 3,27,8,54.74,26.65,1362.17,0.2963,50.45
2024-11,12,2025-11,CH09,P1M,Tier 3,27,7,41.42,13.32,1375.49,0.2593,50.94
2024-11,13,2025-12,CH09,P1M,Tier 3,27,7,41.42,13.32,1388.81,0.2593,51.44
2024-11,14,2026-01,CH09,P1M,Tier 3,27,7,41.42,13.32,1402.14,0.2593,51.93
2024-11,15,2026-02,CH09,P1M,Tier 3,27,5,30.01,13.32,1415.46,0.1852,52.42
2024-11,16,2026-03,CH09,P1M,Tier 3,27,5,30.01,13.32,1428.78,0.1852,52.92
2024-11,17,2026-04,CH09,P1M,Tier 3,27,5,28.11,58.92,1487.71,0.1852,55.1
2024-11,18,2026-05,CH09,P1M,Tier 3,27,5,28.11,13.32,1501.03,0.1852,55.59
2024-11,19,2026-06,CH09,P1M,Tier 3,27,5,28.52,58.92,1559.96,0.1852,57.78
2024-11,20,2026-07,CH09,P1M,Tier 3,27,6,31.91,145.1,1705.06,0.2222,63.15
2024-11,21,2026-08,CH09,P1M,Tier 3,27,6,31.91,13.32,1718.38,0.2222,63.64
2024-11,0,2024-11,CH09,P3M,Tier 1,46,46,429.68,1576.22,1576.22,1.0,34.27
2024-11,1,2024-12,CH09,P3M,Tier 1,46,46,427.76,243.23,1819.46,1.0,39.55
2024-11,2,2025-01,CH09,P3M,Tier 1,46,46,425.25,188.67,2008.13,1.0,43.66
2024-11,3,2025-02,CH09,P3M,Tier 1,46,18,170.94,780.72,2788.85,0.3913,60.63
2024-11,4,2025-03,CH09,P3M,Tier 1,46,19,177.95,86.09,2874.94,0.413,62.5
2024-11,5,2025-04,CH09,P3M,Tier 1,46,19,179.61,12.25,2887.19,0.413,62.76
2024-11,6,2025-05,CH09,P3M,Tier 1,46,12,125.69,276.3,3163.5,0.2609,68.77
2024-11,7,2025-06,CH09,P3M,Tier 1,46,14,148.43,81.21,3244.71,0.3043,70.54
2024-11,8,2025-07,CH09,P3M,Tier 1,46,14,139.17,98.98,3343.69,0.3043,72.69
2024-11,9,2025-08,CH09,P3M,Tier 1,46,14,145.23,242.3,3585.99,0.3043,77.96
2024-11,10,2025-09,CH09,P3M,Tier 1,46,14,145.61,295.02,3881.01,0.3043,84.37
2024-11,11,2025-10,CH09,P3M,Tier 1,46,14,145.44,80.85,3961.86,0.3043,86.13
2024-11,12,2025-11,CH09,P3M,Tier 1,46,13,135.37,260.38,4222.24,0.2826,91.79
2024-11,13,2025-12,CH09,P3M,Tier 1,46,11,107.67,140.53,4362.77,0.2391,94.84
2024-11,14,2026-01,CH09,P3M,Tier 1,46,12,101.7,129.72,4492.49,0.2609,97.66
2024-11,15,2026-02,CH09,P3M,Tier 1,46,11,88.91,475.64,4968.13,0.2391,108.0
2024-11,16,2026-03,CH09,P3M,Tier 1,46,9,73.93,64.44,5032.57,0.1957,109.4
2024-11,17,2026-04,CH09,P3M,Tier 1,46,9,73.57,63.95,5096.52,0.1957,110.79
2024-11,18,2026-05,CH09,P3M,Tier 1,46,10,58.1,225.74,5322.26,0.2174,115.7
2024-11,19,2026-06,CH09,P3M,Tier 1,46,10,58.24,103.62,5425.88,0.2174,117.95
2024-11,20,2026-07,CH09,P3M,Tier 1,46,10,58.37,59.56,5485.44,0.2174,119.25
2024-11,21,2026-08,CH09,P3M,Tier 1,46,11,68.28,96.91,5582.35,0.2391,121.36
2024-11,0,2024-11,CH09,P3M,Tier 2,5,5,44.49,133.48,133.48,1.0,26.7
2024-11,1,2024-12,CH09,P3M,Tier 2,5,5,44.12,0.0,133.48,1.0,26.7
2024-11,2,2025-01,CH09,P3M,Tier 2,5,5,43.8,22.72,156.2,1.0,31.24
2024-11,3,2025-02,CH09,P3M,Tier 2,5,3,31.58,48.77,204.97,0.6,40.99
2024-11,4,2025-03,CH09,P3M,Tier 2,5,2,20.73,11.81,216.77,0.4,43.35
2024-11,5,2025-04,CH09,P3M,Tier 2,5,2,21.08,11.81,228.58,0.4,45.72
2024-11,6,2025-05,CH09,P3M,Tier 2,5,1,9.31,27.94,256.52,0.2,51.3
2024-11,7,2025-06,CH09,P3M,Tier 2,5,1,9.52,0.0,256.52,0.2,51.3
2024-11,8,2025-07,CH09,P3M,Tier 2,5,1,9.64,0.0,256.52,0.2,51.3
2024-11,9,2025-08,CH09,P3M,Tier 2,5,0,0.0,0.0,256.52,0.0,51.3
2024-11,10,2025-09,CH09,P3M,Tier 2,5,0,0.0,0.0,256.52,0.0,51.3
2024-11,11,2025-10,CH09,P3M,Tier 2,5,0,0.0,0.0,256.52,0.0,51.3
2024-11,12,2025-11,CH09,P3M,Tier 2,5,0,0.0,0.0,256.52,0.0,51.3
2024-11,13,2025-12,CH09,P3M,Tier 2,5,0,0.0,0.0,256.52,0.0,51.3
2024-11,14,2026-01,CH09,P3M,Tier 2,5,0,0.0,0.0,256.52,0.0,51.3
2024-11,15,2026-02,CH09,P3M,Tier 2,5,0,0.0,0.0,256.52,0.0,51.3
2024-11,16,2026-03,CH09,P3M,Tier 2,5,0,0.0,0.0,256.52,0.0,51.3
2024-11,17,2026-04,CH09,P3M,Tier 2,5,1,12.72,12.72,269.24,0.2,53.85
2024-11,18,2026-05,CH09,P3M,Tier 2,5,1,12.72,12.72,281.96,0.2,56.39
2024-11,19,2026-06,CH09,P3M,Tier 2,5,2,26.2,26.2,308.16,0.4,61.63
2024-11,20,2026-07,CH09,P3M,Tier 2,5,1,12.72,12.72,320.88,0.2,64.18
2024-11,21,2026-08,CH09,P3M,Tier 2,5,1,12.72,12.72,333.59,0.2,66.72
2024-11,0,2024-11,CH09,P3M,Tier 3,14,14,127.35,403.22,403.22,1.0,28.8
2024-11,1,2024-12,CH09,P3M,Tier 3,14,14,127.35,0.0,403.22,1.0,28.8
2024-11,2,2025-01,CH09,P3M,Tier 3,14,14,127.35,149.38,552.6,1.0,39.47
2024-11,3,2025-02,CH09,P3M,Tier 3,14,7,63.46,190.37,742.97,0.5,53.07
2024-11,4,2025-03,CH09,P3M,Tier 3,14,7,63.46,0.0,742.97,0.5,53.07
2024-11,5,2025-04,CH09,P3M,Tier 3,14,8,69.16,68.46,811.42,0.5714,57.96
2024-11,6,2025-05,CH09,P3M,Tier 3,14,6,47.79,181.46,992.88,0.4286,70.92
2024-11,7,2025-06,CH09,P3M,Tier 3,14,6,47.79,0.0,992.88,0.4286,70.92
2024-11,8,2025-07,CH09,P3M,Tier 3,14,7,51.59,45.6,1038.48,0.5,74.18
2024-11,9,2025-08,CH09,P3M,Tier 3,14,6,42.08,82.48,1120.96,0.4286,80.07
2024-11,10,2025-09,CH09,P3M,Tier 3,14,7,45.88,331.3,1452.27,0.5,103.73
2024-11,11,2025-10,CH09,P3M,Tier 3,14,8,59.2,13.32,1465.59,0.5714,104.68
2024-11,12,2025-11,CH09,P3M,Tier 3,14,7,49.69,67.26,1532.86,0.5,109.49
2024-11,13,2025-12,CH09,P3M,Tier 3,14,6,36.36,0.0,1532.86,0.4286,109.49
2024-11,14,2026-01,CH09,P3M,Tier 3,14,6,36.36,47.61,1580.47,0.4286,112.89
2024-11,15,2026-02,CH09,P3M,Tier 3,14,5,26.85,25.4,1605.86,0.3571,114.7
2024-11,16,2026-03,CH09,P3M,Tier 3,14,5,26.85,0.0,1605.86,0.3571,114.7
2024-11,17,2026-04,CH09,P3M,Tier 3,14,6,30.65,114.06,1719.92,0.4286,122.85
2024-11,18,2026-05,CH09,P3M,Tier 3,14,6,30.65,86.31,1806.24,0.4286,129.02
2024-11,19,2026-06,CH09,P3M,Tier 3,14,6,30.65,0.0,1806.24,0.4286,129.02
2024-11,20,2026-07,CH09,P3M,Tier 3,14,6,30.65,45.6,1851.84,0.4286,132.27
2024-11,21,2026-08,CH09,P3M,Tier 3,14,6,30.65,25.4,1877.23,0.4286,134.09
2024-11,0,2024-11,CH09,P12M,Tier 1,90,87,489.23,5957.43,5957.43,0.9667,66.19
2024-11,1,2024-12,CH09,P12M,Tier 1,90,86,481.41,237.36,6194.79,0.9556,68.83
2024-11,2,2025-01,CH09,P12M,Tier 1,90,86,478.31,214.0,6408.8,0.9556,71.21
2024-11,3,2025-02,CH09,P12M,Tier 1,90,86,479.95,56.58,6465.38,0.9556,71.84
2024-11,4,2025-03,CH09,P12M,Tier 1,90,86,486.36,367.75,6833.13,0.9556,75.92
2024-11,5,2025-04,CH09,P12M,Tier 1,90,86,492.2,382.86,7215.99,0.9556,80.18
2024-11,6,2025-05,CH09,P12M,Tier 1,90,86,494.1,111.41,7327.4,0.9556,81.42
2024-11,7,2025-06,CH09,P12M,Tier 1,90,86,497.8,366.95,7694.35,0.9556,85.49
2024-11,8,2025-07,CH09,P12M,Tier 1,90,86,499.01,221.99,7916.35,0.9556,87.96
2024-11,9,2025-08,CH09,P12M,Tier 1,90,86,498.34,356.35,8272.7,0.9556,91.92
2024-11,10,2025-09,CH09,P12M,Tier 1,90,86,499.54,197.86,8470.56,0.9556,94.12
2024-11,11,2025-10,CH09,P12M,Tier 1,90,86,497.53,291.74,8762.3,0.9556,97.36
2024-11,12,2025-11,CH09,P12M,Tier 1,90,27,184.2,1654.28,10416.58,0.3,115.74
2024-11,13,2025-12,CH09,P12M,Tier 1,90,30,196.22,199.36,10615.93,0.3333,117.95
2024-11,14,2026-01,CH09,P12M,Tier 1,90,33,193.93,353.48,10969.41,0.3667,121.88
2024-11,15,2026-02,CH09,P12M,Tier 1,90,34,199.02,87.43,11056.84,0.3778,122.85
2024-11,16,2026-03,CH09,P12M,Tier 1,90,33,189.16,336.83,11393.68,0.3667,126.6
2024-11,17,2026-04,CH09,P12M,Tier 1,90,32,175.87,210.72,11604.4,0.3556,128.94
2024-11,18,2026-05,CH09,P12M,Tier 1,90,32,176.3,58.31,11662.7,0.3556,129.59
2024-11,19,2026-06,CH09,P12M,Tier 1,90,32,181.52,106.5,11769.2,0.3556,130.77
2024-11,20,2026-07,CH09,P12M,Tier 1,90,31,169.23,36.03,11805.23,0.3444,131.17
2024-11,21,2026-08,CH09,P12M,Tier 1,90,33,185.92,67.45,11872.68,0.3667,131.92
2024-11,0,2024-11,CH09,P12M,Tier 2,9,8,42.29,516.29,516.29,0.8889,57.37
2024-11,1,2024-12,CH09,P12M,Tier 2,9,8,41.85,0.0,516.29,0.8889,57.37
2024-11,2,2025-01,CH09,P12M,Tier 2,9,8,41.47,0.0,516.29,0.8889,57.37
2024-11,3,2025-02,CH09,P12M,Tier 2,9,8,41.64,0.0,516.29,0.8889,57.37
2024-11,4,2025-03,CH09,P12M,Tier 2,9,8,42.82,26.48,542.77,0.8889,60.31
2024-11,5,2025-04,CH09,P12M,Tier 2,9,8,44.07,0.0,542.77,0.8889,60.31
2024-11,6,2025-05,CH09,P12M,Tier 2,9,8,44.21,93.21,635.99,0.8889,70.67
2024-11,7,2025-06,CH09,P12M,Tier 2,9,8,44.95,0.0,635.99,0.8889,70.67
2024-11,8,2025-07,CH09,P12M,Tier 2,9,8,45.39,0.0,635.99,0.8889,70.67
2024-11,9,2025-08,CH09,P12M,Tier 2,9,8,45.31,33.52,669.51,0.8889,74.39
2024-11,10,2025-09,CH09,P12M,Tier 2,9,8,45.54,0.0,669.51,0.8889,74.39
2024-11,11,2025-10,CH09,P12M,Tier 2,9,8,45.25,0.0,669.51,0.8889,74.39
2024-11,12,2025-11,CH09,P12M,Tier 2,9,2,18.98,81.93,751.44,0.2222,83.49
2024-11,13,2025-12,CH09,P12M,Tier 2,9,2,19.23,13.43,764.87,0.2222,84.99
2024-11,14,2026-01,CH09,P12M,Tier 2,9,2,19.24,13.44,778.31,0.2222,86.48
2024-11,15,2026-02,CH09,P12M,Tier 2,9,2,19.37,13.53,791.84,0.2222,87.98
2024-11,16,2026-03,CH09,P12M,Tier 2,9,2,19.08,13.32,805.16,0.2222,89.46
2024-11,17,2026-04,CH09,P12M,Tier 2,9,2,18.9,13.2,818.36,0.2222,90.93
2024-11,18,2026-05,CH09,P12M,Tier 2,9,2,19.01,46.48,864.84,0.2222,96.09
2024-11,19,2026-06,CH09,P12M,Tier 2,9,2,19.14,37.25,902.1,0.2222,100.23
2024-11,20,2026-07,CH09,P12M,Tier 2,9,2,19.27,13.46,915.56,0.2222,101.73
2024-11,21,2026-08,CH09,P12M,Tier 2,9,1,5.79,0.0,915.56,0.1111,101.73
2024-11,0,2024-11,CH09,P12M,Tier 3,31,30,166.38,2081.27,2081.27,0.9677,67.14
2024-11,1,2024-12,CH09,P12M,Tier 3,31,30,166.38,23.8,2105.07,0.9677,67.91
2024-11,2,2025-01,CH09,P12M,Tier 3,31,30,166.38,199.98,2305.05,0.9677,74.36
2024-11,3,2025-02,CH09,P12M,Tier 3,31,30,166.38,23.8,2328.85,0.9677,75.12
2024-11,4,2025-03,CH09,P12M,Tier 3,31,30,166.38,0.0,2328.85,0.9677,75.12
2024-11,5,2025-04,CH09,P12M,Tier 3,31,30,166.38,0.0,2328.85,0.9677,75.12
2024-11,6,2025-05,CH09,P12M,Tier 3,31,30,166.38,0.0,2328.85,0.9677,75.12
2024-11,7,2025-06,CH09,P12M,Tier 3,31,30,166.38,23.8,2352.65,0.9677,75.89
2024-11,8,2025-07,CH09,P12M,Tier 3,31,30,166.38,8.61,2361.26,0.9677,76.17
2024-11,9,2025-08,CH09,P12M,Tier 3,31,30,166.38,0.0,2361.26,0.9677,76.17
2024-11,10,2025-09,CH09,P12M,Tier 3,31,30,166.38,85.66,2446.92,0.9677,78.93
2024-11,11,2025-10,CH09,P12M,Tier 3,31,30,166.38,23.8,2470.72,0.9677,79.7
2024-11,12,2025-11,CH09,P12M,Tier 3,31,5,27.35,328.25,2798.97,0.1613,90.29
2024-11,13,2025-12,CH09,P12M,Tier 3,31,7,39.72,92.46,2891.43,0.2258,93.27
2024-11,14,2026-01,CH09,P12M,Tier 3,31,9,46.96,86.88,2978.31,0.2903,96.07
2024-11,15,2026-02,CH09,P12M,Tier 3,31,10,50.76,45.6,3023.91,0.3226,97.55
2024-11,16,2026-03,CH09,P12M,Tier 3,31,9,42.19,0.0,3023.91,0.2903,97.55
2024-11,17,2026-04,CH09,P12M,Tier 3,31,9,42.19,309.5,3333.41,0.2903,107.53
2024-11,18,2026-05,CH09,P12M,Tier 3,31,10,54.05,11.86,3345.27,0.3226,107.91
2024-11,19,2026-06,CH09,P12M,Tier 3,31,9,42.19,0.0,3345.27,0.2903,107.91
2024-11,20,2026-07,CH09,P12M,Tier 3,31,9,42.19,9.51,3354.78,0.2903,108.22
2024-11,21,2026-08,CH09,P12M,Tier 3,31,10,55.52,13.32,3368.11,0.3226,108.65
2024-12,0,2024-12,CH01,P1M,Tier 1,917,896,10862.77,13568.42,13568.42,0.9771,14.8
2024-12,1,2025-01,CH01,P1M,Tier 1,917,451,5401.62,7469.99,21038.4,0.4918,22.94
2024-12,2,2025-02,CH01,P1M,Tier 1,917,334,3949.45,5845.8,26884.2,0.3642,29.32
2024-12,3,2025-03,CH01,P1M,Tier 1,917,280,3249.22,4497.03,31381.23,0.3053,34.22
2024-12,4,2025-04,CH01,P1M,Tier 1,917,244,2761.12,5699.71,37080.94,0.2661,40.44
2024-12,5,2025-05,CH01,P1M,Tier 1,917,222,2574.65,3640.2,40721.14,0.2421,44.41
2024-12,6,2025-06,CH01,P1M,Tier 1,917,198,2191.84,3156.43,43877.57,0.2159,47.85
2024-12,7,2025-07,CH01,P1M,Tier 1,917,170,1785.82,2012.72,45890.29,0.1854,50.04
2024-12,8,2025-08,CH01,P1M,Tier 1,917,160,1576.35,2301.25,48191.54,0.1745,52.55
2024-12,9,2025-09,CH01,P1M,Tier 1,917,160,1445.2,1922.45,50113.99,0.1745,54.65
2024-12,10,2025-10,CH01,P1M,Tier 1,917,156,1340.74,2193.12,52307.1,0.1701,57.04
