date,cluster_id,workload,cost_usd,units_served,gpu_hours,avg_utilization
2025-09-25,GC1,Image,119.73,21615,37.4,0.892
2025-09-25,GC1,LLM chat,1958.26,2119271,612.0,0.911
2025-09-25,GC1,Speech,68.45,18939,21.4,0.878
2025-09-25,GC1,Video,427.16,2670,133.5,0.903
2025-09-25,GC2,LLM chat,1958.26,2119271,1450.6,0.706
2025-09-25,GC3,Image,279.37,50434,372.5,0.76
2025-09-25,GC3,Speech,273.82,75757,365.1,0.827
2025-09-25,GC4,Video,996.7,6229,262.3,0.841
2025-09-26,GC1,Image,124.61,22497,38.9,0.87
2025-09-26,GC1,LLM chat,2145.44,2322351,670.5,0.895
2025-09-26,GC1,Speech,71.25,19712,22.3,0.887
2025-09-26,GC1,Video,444.59,2779,138.9,0.902
2025-09-26,GC2,LLM chat,2145.44,2322351,1589.2,0.697
2025-09-26,GC3,Image,290.76,52493,387.7,0.847
2025-09-26,GC3,Speech,285.0,78849,380.0,0.789
2025-09-26,GC4,Video,1037.39,6483,273.0,0.866
2025-09-27,GC1,Image,129.5,23379,40.5,0.886
2025-09-27,GC1,LLM chat,2154.74,2332075,673.4,0.915
2025-09-27,GC1,Speech,74.04,20485,23.1,0.91
2025-09-27,GC1,Video,462.03,2888,144.4,0.874
2025-09-27,GC2,LLM chat,2154.74,2332075,1596.1,0.674
2025-09-27,GC3,Image,302.17,54551,402.9,0.806
2025-09-27,GC3,Speech,296.18,81941,394.9,0.796
2025-09-27,GC4,Video,1078.07,6738,283.7,0.88
2025-09-28,GC1,Image,128.28,23159,40.1,0.851
2025-09-28,GC1,LLM chat,2190.2,2370707,684.4,0.916
2025-09-28,GC1,Speech,73.34,20292,22.9,0.822
2025-09-28,GC1,Video,457.67,2860,143.0,0.899
2025-09-28,GC2,LLM chat,2190.2,2370707,1622.4,0.71
2025-09-28,GC3,Image,299.32,54037,399.1,0.831
2025-09-28,GC3,Speech,293.38,81168,391.2,0.803
2025-09-28,GC4,Video,1067.9,6674,281.0,0.927
2025-09-29,GC1,Image,118.5,21394,37.0,0.884
2025-09-29,GC1,LLM chat,1984.16,2147520,620.1,0.894
2025-09-29,GC1,Speech,67.76,18746,21.2,0.839
2025-09-29,GC1,Video,422.8,2642,132.1,0.871
2025-09-29,GC2,LLM chat,1984.16,2147520,1469.7,0.654
2025-09-29,GC3,Image,276.51,49919,368.7,0.81
2025-09-29,GC3,Speech,271.02,74984,361.4,0.848
2025-09-29,GC4,Video,986.53,6166,259.6,0.898
2025-09-30,GC1,Image,117.28,21173,36.7,0.834
2025-09-30,GC1,LLM chat,1914.86,2072279,598.4,0.798
2025-09-30,GC1,Speech,67.06,18553,21.0,0.917
2025-09-30,GC1,Video,418.44,2615,130.8,0.863
2025-09-30,GC2,LLM chat,1914.86,2072279,1418.4,0.661
2025-09-30,GC3,Image,273.66,49405,364.9,0.799
2025-09-30,GC3,Speech,268.23,74210,357.6,0.779
2025-09-30,GC4,Video,976.36,6103,256.9,0.862
2025-10-01,GC1,Image,123.38,22275,38.6,0.881
2025-10-01,GC1,LLM chat,2093.95,2266470,654.4,0.889
2025-10-01,GC1,Speech,70.55,19518,22.0,0.849
2025-10-01,GC1,Video,440.21,2751,137.6,0.828
2025-10-01,GC2,LLM chat,2093.95,2266470,1551.1,0.629
2025-10-01,GC3,Image,287.9,51975,383.9,0.806
2025-10-01,GC3,Speech,282.18,78071,376.2,0.808
2025-10-01,GC4,Video,1027.15,6420,270.3,0.886
2025-10-02,GC1,Image,124.66,22505,39.0,0.891
2025-10-02,GC1,LLM chat,2040.4,2208166,637.6,0.901
2025-10-02,GC1,Speech,71.27,19719,22.3,0.877
2025-10-02,GC1,Video,444.75,2780,139.0,0.898
2025-10-02,GC2,LLM chat,2040.4,2208166,1511.4,0.663
2025-10-02,GC3,Image,290.87,52511,387.8,0.801
2025-10-02,GC3,Speech,285.1,78876,380.1,0.809
2025-10-02,GC4,Video,1037.74,6486,273.1,0.86
2025-10-03,GC1,Image,129.74,23423,40.5,0.861
2025-10-03,GC1,LLM chat,2186.33,2366403,683.2,0.873
2025-10-03,GC1,Speech,74.18,20524,23.2,0.905
2025-10-03,GC1,Video,462.9,2893,144.7,0.869
2025-10-03,GC2,LLM chat,2186.33,2366403,1619.5,0.667
2025-10-03,GC3,Image,302.74,54654,403.6,0.804
2025-10-03,GC3,Speech,296.74,82095,395.6,0.873
2025-10-03,GC4,Video,1080.1,6751,284.2,0.906
2025-10-04,GC1,Image,134.83,24342,42.1,0.929
2025-10-04,GC1,LLM chat,2227.08,2410292,696.0,0.895
2025-10-04,GC1,Speech,77.09,21329,24.1,0.93
2025-10-04,GC1,Video,481.05,3007,150.3,0.818
2025-10-04,GC2,LLM chat,2227.08,2410292,1649.7,0.675
2025-10-04,GC3,Image,314.61,56798,419.5,0.845
2025-10-04,GC3,Speech,308.37,85315,411.2,0.858
2025-10-04,GC4,Video,1122.46,7015,295.4,0.881
2025-10-05,GC1,Image,133.56,24112,41.7,0.885
2025-10-05,GC1,LLM chat,2246.49,2431495,702.0,0.878
2025-10-05,GC1,Speech,76.36,21128,23.9,0.892
2025-10-05,GC1,Video,476.51,2978,148.9,0.832
2025-10-05,GC2,LLM chat,2246.49,2431495,1664.1,0.622
2025-10-05,GC3,Image,311.65,56261,415.5,0.828
2025-10-05,GC3,Speech,305.46,84510,407.3,0.812
2025-10-05,GC4,Video,1111.87,6949,292.6,0.851
2025-10-06,GC1,Image,123.38,22275,38.6,0.864
2025-10-06,GC1,LLM chat,1964.04,2125268,613.8,0.906
2025-10-06,GC1,Speech,70.55,19518,22.0,0.883
2025-10-06,GC1,Video,440.21,2751,137.6,0.853
2025-10-06,GC2,LLM chat,1964.04,2125268,1454.8,0.706
2025-10-06,GC3,Image,287.9,51975,383.9,0.894
2025-10-06,GC3,Speech,282.18,78071,376.2,0.825
2025-10-06,GC4,Video,1027.15,6420,270.3,0.893
2025-10-07,GC1,Image,122.11,22045,38.2,0.843
2025-10-07,GC1,LLM chat,2049.56,2218318,640.5,0.878
2025-10-07,GC1,Speech,69.82,19317,21.8,0.918
2025-10-07,GC1,Video,435.67,2723,136.1,0.887
2025-10-07,GC2,LLM chat,2049.56,2218318,1518.2,0.638
2025-10-07,GC3,Image,284.93,51439,379.9,0.863
2025-10-07,GC3,Speech,279.28,77266,372.4,0.788
2025-10-07,GC4,Video,1016.56,6353,267.5,0.881
2025-10-08,GC1,Image,123.38,22275,38.6,0.867
2025-10-08,GC1,LLM chat,2031.16,2198222,634.7,0.916
2025-10-08,GC1,Speech,70.55,19518,22.0,0.891
2025-10-08,GC1,Video,440.21,2751,137.6,0.869
2025-10-08,GC2,LLM chat,2031.16,2198222,1504.6,0.618
2025-10-08,GC3,Image,287.9,51975,383.9,0.819
2025-10-08,GC3,Speech,282.18,78071,376.2,0.814
2025-10-08,GC4,Video,1027.15,6420,270.3,0.846
2025-10-09,GC1,Image,124.66,22505,39.0,0.902
2025-10-09,GC1,LLM chat,2064.19,2234033,645.1,0.884
2025-10-09,GC1,Speech,71.27,19719,22.3,0.875
2025-10-09,GC1,Video,444.75,2780,139.0,0.85
2025-10-09,GC2,LLM chat,2064.19,2234033,1529.0,0.702
2025-10-09,GC3,Image,290.87,52511,387.8,0.877
2025-10-09,GC3,Speech,285.1,78876,380.1,0.868
2025-10-09,GC4,Video,1037.74,6486,273.1,0.945
2025-10-10,GC1,Image,129.74,23423,40.5,0.84
2025-10-10,GC1,LLM chat,2202.72,2384215,688.4,0.846
2025-10-10,GC1,Speech,74.18,20524,23.2,0.882
2025-10-10,GC1,Video,462.9,2893,144.7,0.893
2025-10-10,GC2,LLM chat,2202.72,2384215,1631.6,0.662
2025-10-10,GC3,Image,302.74,54654,403.6,0.867
2025-10-10,GC3,Speech,296.74,82095,395.6,0.812
2025-10-10,GC4,Video,1080.1,6751,284.2,0.889
2025-10-11,GC1,Image,134.83,24342,42.1,0.864
2025-10-11,GC1,LLM chat,2221.21,2403917,694.1,0.889
2025-10-11,GC1,Speech,77.09,21329,24.1,0.904
2025-10-11,GC1,Video,481.05,3007,150.3,0.884
2025-10-11,GC2,LLM chat,2221.21,2403917,1645.3,0.65
2025-10-11,GC3,Image,314.61,56798,419.5,0.839
2025-10-11,GC3,Speech,308.37,85315,411.2,0.833
2025-10-11,GC4,Video,1122.46,7015,295.4,0.914
2025-10-12,GC1,Image,133.56,24112,41.7,0.874
2025-10-12,GC1,LLM chat,2296.27,2485603,717.6,0.913
2025-10-12,GC1,Speech,76.36,21128,23.9,0.884
2025-10-12,GC1,Video,476.51,2978,148.9,0.86
2025-10-12,GC2,LLM chat,2296.27,2485603,1700.9,0.704
2025-10-12,GC3,Image,311.65,56261,415.5,0.826
2025-10-12,GC3,Speech,305.46,84510,407.3,0.809
2025-10-12,GC4,Video,1111.87,6949,292.6,0.907
2025-10-13,GC1,Image,123.38,22275,38.6,0.851
2025-10-13,GC1,LLM chat,2047.66,2216161,639.9,0.897
2025-10-13,GC1,Speech,70.55,19518,22.0,0.866
2025-10-13,GC1,Video,440.21,2751,137.6,0.9
2025-10-13,GC2,LLM chat,2047.66,2216161,1516.8,0.739
2025-10-13,GC3,Image,287.9,51975,383.9,0.843
2025-10-13,GC3,Speech,282.18,78071,376.2,0.829
2025-10-13,GC4,Video,1027.15,6420,270.3,0.865
2025-10-14,GC1,Image,122.11,22045,38.2,0.872
2025-10-14,GC1,LLM chat,2001.14,2165687,625.4,0.907
2025-10-14,GC1,Speech,69.82,19317,21.8,0.89
2025-10-14,GC1,Video,435.67,2723,136.1,0.876
2025-10-14,GC2,LLM chat,2001.14,2165687,1482.3,0.719
2025-10-14,GC3,Image,284.93,51439,379.9,0.815
2025-10-14,GC3,Speech,279.28,77266,372.4,0.847
2025-10-14,GC4,Video,1016.56,6353,267.5,0.891
2025-10-15,GC1,Image,123.38,22275,38.6,0.9
2025-10-15,GC1,LLM chat,2062.63,2232428,644.6,0.933
2025-10-15,GC1,Speech,70.55,19518,22.0,0.829
2025-10-15,GC1,Video,440.21,2751,137.6,0.91
2025-10-15,GC2,LLM chat,2062.63,2232428,1527.9,0.653
2025-10-15,GC3,Image,287.9,51975,383.9,0.797
2025-10-15,GC3,Speech,282.18,78071,376.2,0.862
2025-10-15,GC4,Video,1027.15,6420,270.3,0.848
2025-10-16,GC1,Image,124.66,22505,39.0,0.87
2025-10-16,GC1,LLM chat,2010.2,2175346,628.2,0.89
2025-10-16,GC1,Speech,71.27,19719,22.3,0.861
2025-10-16,GC1,Video,444.75,2780,139.0,0.87
2025-10-16,GC2,LLM chat,2010.2,2175346,1489.0,0.685
2025-10-16,GC3,Image,290.87,52511,387.8,0.889
2025-10-16,GC3,Speech,285.1,78876,380.1,0.803
2025-10-16,GC4,Video,1037.74,6486,273.1,0.939
2025-10-17,GC1,Image,129.74,23423,40.5,0.895
2025-10-17,GC1,LLM chat,2118.83,2293033,662.1,0.886
2025-10-17,GC1,Speech,74.18,20524,23.2,0.878
2025-10-17,GC1,Video,462.9,2893,144.7,0.885
2025-10-17,GC2,LLM chat,2118.83,2293033,1569.5,0.655
2025-10-17,GC3,Image,302.74,54654,403.6,0.837
2025-10-17,GC3,Speech,296.74,82095,395.6,0.853
2025-10-17,GC4,Video,1080.1,6751,284.2,0.889
2025-10-18,GC1,Image,134.83,24342,42.1,0.88
2025-10-18,GC1,LLM chat,2340.22,2533276,731.3,0.885
2025-10-18,GC1,Speech,77.09,21329,24.1,0.887
2025-10-18,GC1,Video,481.05,3007,150.3,0.87
2025-10-18,GC2,LLM chat,2340.22,2533276,1733.5,0.686
2025-10-18,GC3,Image,314.61,56798,419.5,0.843
2025-10-18,GC3,Speech,308.37,85315,411.2,0.895
2025-10-18,GC4,Video,1122.46,7015,295.4,0.829
2025-10-19,GC1,Image,133.56,24112,41.7,0.885
2025-10-19,GC1,LLM chat,2233.34,2417194,697.9,0.905
2025-10-19,GC1,Speech,76.36,21128,23.9,0.876
2025-10-19,GC1,Video,476.51,2978,148.9,0.879
2025-10-19,GC2,LLM chat,2233.34,2417194,1654.3,0.659
2025-10-19,GC3,Image,311.65,56261,415.5,0.855
2025-10-19,GC3,Speech,305.46,84510,407.3,0.859
2025-10-19,GC4,Video,1111.87,6949,292.6,0.9
2025-10-20,GC1,Image,123.38,22275,38.6,0.911
2025-10-20,GC1,LLM chat,2032.22,2199378,635.1,0.907
2025-10-20,GC1,Speech,70.55,19518,22.0,0.891
2025-10-20,GC1,Video,440.21,2751,137.6,0.951
2025-10-20,GC2,LLM chat,2032.22,2199378,1505.4,0.731
2025-10-20,GC3,Image,287.9,51975,383.9,0.859
2025-10-20,GC3,Speech,282.18,78071,376.2,0.909
2025-10-20,GC4,Video,1027.15,6420,270.3,0.881
2025-10-21,GC1,Image,122.11,22045,38.2,0.873
2025-10-21,GC1,LLM chat,2017.88,2183885,630.6,0.84
2025-10-21,GC1,Speech,69.82,19317,21.8,0.885
2025-10-21,GC1,Video,435.67,2723,136.1,0.862
2025-10-21,GC2,LLM chat,2017.88,2183885,1494.7,0.733
2025-10-21,GC3,Image,284.93,51439,379.9,0.802
2025-10-21,GC3,Speech,279.28,77266,372.4,0.81
2025-10-21,GC4,Video,1016.56,6353,267.5,0.917
2025-10-22,GC1,Image,123.38,22275,38.6,0.896
2025-10-22,GC1,LLM chat,1994.92,2158838,623.4,0.901
2025-10-22,GC1,Speech,70.55,19518,22.0,0.849
2025-10-22,GC1,Video,440.21,2751,137.6,0.895
2025-10-22,GC2,LLM chat,1994.92,2158838,1477.7,0.723
2025-10-22,GC3,Image,287.9,51975,383.9,0.861
2025-10-22,GC3,Speech,282.18,78071,376.2,0.824
2025-10-22,GC4,Video,1027.15,6420,270.3,0.89
2025-10-23,GC1,Image,124.66,22505,39.0,0.902
2025-10-23,GC1,LLM chat,2100.26,2273238,656.3,0.824
2025-10-23,GC1,Speech,71.27,19719,22.3,0.847
2025-10-23,GC1,Video,444.75,2780,139.0,0.868
2025-10-23,GC2,LLM chat,2100.26,2273238,1555.7,0.693
2025-10-23,GC3,Image,290.87,52511,387.8,0.798
2025-10-23,GC3,Speech,285.1,78876,380.1,0.841
2025-10-23,GC4,Video,1037.74,6486,273.1,0.851
2025-10-24,GC1,Image,129.74,23423,40.5,0.941
2025-10-24,GC1,LLM chat,2170.77,2349483,678.4,0.869
2025-10-24,GC1,Speech,74.18,20524,23.2,0.846
2025-10-24,GC1,Video,462.9,2893,144.7,0.863
2025-10-24,GC2,LLM chat,2170.77,2349483,1608.0,0.707
2025-10-24,GC3,Image,302.74,54654,403.6,0.813
2025-10-24,GC3,Speech,296.74,82095,395.6,0.749
2025-10-24,GC4,Video,1080.1,6751,284.2,0.846
2025-10-25,GC1,Image,134.83,24342,42.1,0.89
2025-10-25,GC1,LLM chat,2239.02,2423277,699.7,0.904
2025-10-25,GC1,Speech,77.09,21329,24.1,0.871
2025-10-25,GC1,Video,481.05,3007,150.3,0.901
2025-10-25,GC2,LLM chat,2239.02,2423277,1658.5,0.644
2025-10-25,GC3,Image,314.61,56798,419.5,0.819
2025-10-25,GC3,Speech,308.37,85315,411.2,0.808
2025-10-25,GC4,Video,1122.46,7015,295.4,0.868
2025-10-26,GC1,Image,133.56,24112,41.7,0.881
2025-10-26,GC1,LLM chat,2280.21,2468142,712.6,0.875
2025-10-26,GC1,Speech,76.36,21128,23.9,0.899
2025-10-26,GC1,Video,476.51,2978,148.9,0.861
2025-10-26,GC2,LLM chat,2280.21,2468142,1689.0,0.632
2025-10-26,GC3,Image,311.65,56261,415.5,0.817
2025-10-26,GC3,Speech,305.46,84510,407.3,0.83
2025-10-26,GC4,Video,1111.87,6949,292.6,0.919
2025-10-27,GC1,Image,123.38,22275,38.6,0.897
2025-10-27,GC1,LLM chat,2114.91,2289257,660.9,0.911
2025-10-27,GC1,Speech,70.55,19518,22.0,0.853
2025-10-27,GC1,Video,440.21,2751,137.6,0.931
2025-10-27,GC2,LLM chat,2114.91,2289257,1566.6,0.666
2025-10-27,GC3,Image,287.9,51975,383.9,0.818
2025-10-27,GC3,Speech,282.18,78071,376.2,0.849
2025-10-27,GC4,Video,1027.15,6420,270.3,0.936
2025-10-28,GC1,Image,122.11,22045,38.2,0.892
2025-10-28,GC1,LLM chat,2069.29,2239763,646.7,0.87
2025-10-28,GC1,Speech,69.82,19317,21.8,0.91
2025-10-28,GC1,Video,435.67,2723,136.1,0.913
2025-10-28,GC2,LLM chat,2069.29,2239763,1532.8,0.682
2025-10-28,GC3,Image,284.93,51439,379.9,0.838
2025-10-28,GC3,Speech,279.28,77266,372.4,0.86
2025-10-28,GC4,Video,1016.56,6353,267.5,0.837
2025-10-29,GC1,Image,123.38,22275,38.6,0.875
2025-10-29,GC1,LLM chat,2102.94,2276247,657.2,0.891
2025-10-29,GC1,Speech,70.55,19518,22.0,0.905
2025-10-29,GC1,Video,440.21,2751,137.6,0.866
2025-10-29,GC2,LLM chat,2102.94,2276247,1557.7,0.65
2025-10-29,GC3,Image,287.9,51975,383.9,0.814
2025-10-29,GC3,Speech,282.18,78071,376.2,0.841
2025-10-29,GC4,Video,1027.15,6420,270.3,0.858
2025-10-30,GC1,Image,124.66,22505,39.0,0.895
2025-10-30,GC1,LLM chat,2135.6,2311649,667.4,0.869
2025-10-30,GC1,Speech,71.27,19719,22.3,0.82
2025-10-30,GC1,Video,444.75,2780,139.0,0.873
2025-10-30,GC2,LLM chat,2135.6,2311649,1581.9,0.693
2025-10-30,GC3,Image,290.87,52511,387.8,0.806
2025-10-30,GC3,Speech,285.1,78876,380.1,0.831
2025-10-30,GC4,Video,1037.74,6486,273.1,0.861
2025-10-31,GC1,Image,129.74,23423,40.5,0.921
2025-10-31,GC1,LLM chat,2220.99,2404076,694.1,0.9
2025-10-31,GC1,Speech,74.18,20524,23.2,0.853
2025-10-31,GC1,Video,462.9,2893,144.7,0.914
2025-10-31,GC2,LLM chat,2220.99,2404076,1645.2,0.632
2025-10-31,GC3,Image,302.74,54654,403.6,0.875
2025-10-31,GC3,Speech,296.74,82095,395.6,0.812
2025-10-31,GC4,Video,1080.1,6751,284.2,0.892
2025-11-01,GC1,Image,159.56,28806,49.9,0.817
2025-11-01,GC1,LLM chat,2422.99,2621329,757.2,0.828
2025-11-01,GC1,Speech,91.23,25240,28.5,0.861
2025-11-01,GC1,Video,569.27,3558,177.9,0.936
2025-11-01,GC2,LLM chat,2422.99,2621329,1794.8,0.707
2025-11-01,GC3,Image,372.31,67214,496.4,0.824
2025-11-01,GC3,Speech,364.92,100961,486.6,0.838
2025-11-01,GC4,Video,1328.31,8302,349.6,0.836
2025-11-02,GC1,Image,158.06,28534,49.4,0.887
2025-11-02,GC1,LLM chat,2278.47,2464356,712.0,0.901
2025-11-02,GC1,Speech,90.37,25002,28.2,0.918
2025-11-02,GC1,Video,563.9,3524,176.2,0.87
2025-11-02,GC2,LLM chat,2278.47,2464356,1687.8,0.701
2025-11-02,GC3,Image,368.8,66580,491.7,0.846
2025-11-02,GC3,Speech,361.48,100008,482.0,0.81
2025-11-02,GC4,Video,1315.77,8224,346.3,0.872
2025-11-03,GC1,Image,146.02,26360,45.6,0.832
2025-11-03,GC1,LLM chat,2160.75,2337331,675.2,0.912
2025-11-03,GC1,Speech,83.48,23097,26.1,0.911
2025-11-03,GC1,Video,520.94,3256,162.8,0.866
2025-11-03,GC2,LLM chat,2160.75,2337331,1600.6,0.67
2025-11-03,GC3,Image,340.7,61507,454.3,0.794
2025-11-03,GC3,Speech,333.94,92389,445.2,0.793
2025-11-03,GC4,Video,1215.52,7597,319.9,0.907
2025-11-04,GC1,Image,144.51,26088,45.2,0.879
2025-11-04,GC1,LLM chat,2276.78,2463572,711.5,0.852
2025-11-04,GC1,Speech,82.62,22859,25.8,0.87
2025-11-04,GC1,Video,515.57,3222,161.1,0.86
2025-11-04,GC2,LLM chat,2276.78,2463572,1686.5,0.706
2025-11-04,GC3,Image,337.18,60873,449.6,0.832
2025-11-04,GC3,Speech,330.5,91436,440.7,0.821
2025-11-04,GC4,Video,1202.99,7519,316.6,0.879
2025-11-05,GC1,Image,146.02,26360,45.6,0.881
2025-11-05,GC1,LLM chat,2153.18,2329097,672.9,0.826
2025-11-05,GC1,Speech,83.48,23097,26.1,0.833
2025-11-05,GC1,Video,520.94,3256,162.8,0.876
2025-11-05,GC2,LLM chat,2153.18,2329097,1594.9,0.656
2025-11-05,GC3,Image,340.7,61507,454.3,0.848
2025-11-05,GC3,Speech,333.94,92389,445.2,0.839
2025-11-05,GC4,Video,1215.52,7597,319.9,0.868
2025-11-06,GC1,Image,147.52,26632,46.1,0.86
2025-11-06,GC1,LLM chat,2263.1,2448457,707.2,0.874
2025-11-06,GC1,Speech,84.34,23335,26.4,0.908
2025-11-06,GC1,Video,526.31,3290,164.5,0.887
2025-11-06,GC2,LLM chat,2263.1,2448457,1676.4,0.652
2025-11-06,GC3,Image,344.21,62141,458.9,0.855
2025-11-06,GC3,Speech,337.38,93341,449.8,0.796
2025-11-06,GC4,Video,1228.05,7675,323.2,0.879
2025-11-07,GC1,Image,153.54,27719,48.0,0.918
2025-11-07,GC1,LLM chat,2219.57,2400687,693.6,0.852
2025-11-07,GC1,Speech,87.79,24288,27.4,0.87
2025-11-07,GC1,Video,547.79,3424,171.2,0.917
2025-11-07,GC2,LLM chat,2219.57,2400687,1644.1,0.685
2025-11-07,GC3,Image,358.26,64677,477.7,0.827
2025-11-07,GC3,Speech,351.14,97151,468.2,0.81
2025-11-07,GC4,Video,1278.18,7988,336.4,0.877
2025-11-08,GC1,Image,159.56,28806,49.9,0.908
2025-11-08,GC1,LLM chat,2459.18,2660665,768.5,0.904
2025-11-08,GC1,Speech,91.23,25240,28.5,0.89
2025-11-08,GC1,Video,569.27,3558,177.9,0.827
2025-11-08,GC2,LLM chat,2459.18,2660665,1821.6,0.669
2025-11-08,GC3,Image,372.31,67214,496.4,0.723
2025-11-08,GC3,Speech,364.92,100961,486.6,0.877
2025-11-08,GC4,Video,1328.31,8302,349.6,0.911
2025-11-09,GC1,Image,158.06,28534,49.4,0.871
2025-11-09,GC1,LLM chat,2391.76,2587496,747.4,0.918
2025-11-09,GC1,Speech,90.37,25002,28.2,0.97
2025-11-09,GC1,Video,563.9,3524,176.2,0.87
2025-11-09,GC2,LLM chat,2391.76,2587496,1771.7,0.665
2025-11-09,GC3,Image,368.8,66580,491.7,0.819
2025-11-09,GC3,Speech,361.48,100008,482.0,0.83
2025-11-09,GC4,Video,1315.77,8224,346.3,0.825
2025-11-10,GC1,Image,146.02,26360,45.6,0.898
2025-11-10,GC1,LLM chat,1862.08,2012682,581.9,0.831
2025-11-10,GC1,Speech,83.48,23097,26.1,0.842
2025-11-10,GC1,Video,520.94,3256,162.8,0.875
2025-11-10,GC2,LLM chat,1862.08,2012682,1379.3,0.674
2025-11-10,GC3,Image,340.7,61507,454.3,0.801
2025-11-10,GC3,Speech,333.94,92389,445.2,0.827
2025-11-10,GC4,Video,1215.52,7597,319.9,0.916
2025-11-11,GC1,Image,144.51,26088,45.2,0.926
2025-11-11,GC1,LLM chat,1762.39,1904443,550.7,0.874
2025-11-11,GC1,Speech,82.62,22859,25.8,0.875
2025-11-11,GC1,Video,515.57,3222,161.1,0.848
2025-11-11,GC2,LLM chat,1762.39,1904443,1305.5,0.691
2025-11-11,GC3,Image,337.18,60873,449.6,0.806
2025-11-11,GC3,Speech,330.5,91436,440.7,0.866
2025-11-11,GC4,Video,1202.99,7519,316.6,0.923
2025-11-12,GC1,Image,146.02,26360,45.6,0.863
2025-11-12,GC1,LLM chat,1824.45,1971786,570.1,0.838
2025-11-12,GC1,Speech,83.48,23097,26.1,0.898
2025-11-12,GC1,Video,520.94,3256,162.8,0.894
2025-11-12,GC2,LLM chat,1824.45,1971786,1351.4,0.681
2025-11-12,GC3,Image,340.7,61507,454.3,0.864
2025-11-12,GC3,Speech,333.94,92389,445.2,0.852
2025-11-12,GC4,Video,1215.52,7597,319.9,0.838
2025-11-13,GC1,Image,147.52,26632,46.1,0.898
2025-11-13,GC1,LLM chat,1919.8,2075309,599.9,0.905
2025-11-13,GC1,Speech,84.34,23335,26.4,0.906
2025-11-13,GC1,Video,526.31,3290,164.5,0.878
2025-11-13,GC2,LLM chat,1919.8,2075309,1422.1,0.667
2025-11-13,GC3,Image,344.21,62141,458.9,0.835
2025-11-13,GC3,Speech,337.38,93341,449.8,0.836
2025-11-13,GC4,Video,1228.05,7675,323.2,0.858
2025-11-14,GC1,Image,153.54,27719,48.0,0.889
2025-11-14,GC1,LLM chat,1948.02,2105520,608.8,0.888
2025-11-14,GC1,Speech,87.79,24288,27.4,0.894
2025-11-14,GC1,Video,547.79,3424,171.2,0.831
2025-11-14,GC2,LLM chat,1948.02,2105520,1443.0,0.698
2025-11-14,GC3,Image,358.26,64677,477.7,0.787
2025-11-14,GC3,Speech,351.14,97151,468.2,0.833
2025-11-14,GC4,Video,1278.18,7988,336.4,0.858
2025-11-15,GC1,Image,159.56,28806,49.9,0.864
2025-11-15,GC1,LLM chat,1962.97,2121303,613.4,0.917
2025-11-15,GC1,Speech,91.23,25240,28.5,0.869
2025-11-15,GC1,Video,569.27,3558,177.9,0.841
2025-11-15,GC2,LLM chat,1962.97,2121303,1454.1,0.717
2025-11-15,GC3,Image,372.31,67214,496.4,0.828
2025-11-15,GC3,Speech,364.92,100961,486.6,0.827
2025-11-15,GC4,Video,1328.31,8302,349.6,0.906
2025-11-16,GC1,Image,158.06,28534,49.4,0.866
2025-11-16,GC1,LLM chat,1957.51,2115481,611.7,0.876
2025-11-16,GC1,Speech,90.37,25002,28.2,0.884
2025-11-16,GC1,Video,563.9,3524,176.2,0.848
2025-11-16,GC2,LLM chat,1957.51,2115481,1450.0,0.663
2025-11-16,GC3,Image,368.8,66580,491.7,0.835
2025-11-16,GC3,Speech,361.48,100008,482.0,0.874
2025-11-16,GC4,Video,1315.77,8224,346.3,0.896
2025-11-17,GC1,Image,146.02,26360,45.6,0.925
2025-11-17,GC1,LLM chat,1398.7,1927916,437.1,0.926
2025-11-17,GC1,Speech,83.48,23097,26.1,0.862
2025-11-17,GC1,Video,358.15,3256,111.9,0.866
2025-11-17,GC2,LLM chat,1398.7,1927916,1036.1,0.681
2025-11-17,GC3,Image,340.7,61507,454.3,0.84
2025-11-17,GC3,Speech,333.94,92389,445.2,0.855
2025-11-17,GC4,Video,835.67,7597,219.9,0.883
2025-11-18,GC1,Image,144.51,26088,45.2,0.866
2025-11-18,GC1,LLM chat,1416.14,1952308,442.5,0.855
2025-11-18,GC1,Speech,82.62,22859,25.8,0.817
2025-11-18,GC1,Video,354.45,3222,110.8,0.893
2025-11-18,GC2,LLM chat,1416.14,1952308,1049.0,0.691
2025-11-18,GC3,Image,337.18,60873,449.6,0.793
2025-11-18,GC3,Speech,330.5,91436,440.7,0.854
2025-11-18,GC4,Video,827.06,7519,217.6,0.881
2025-11-19,GC1,Image,146.02,26360,45.6,0.901
2025-11-19,GC1,LLM chat,1443.59,1990276,451.1,0.847
2025-11-19,GC1,Speech,83.48,23097,26.1,0.947
2025-11-19,GC1,Video,358.15,3256,111.9,0.856
2025-11-19,GC2,LLM chat,1443.59,1990276,1069.3,0.658
2025-11-19,GC3,Image,340.7,61507,454.3,0.805
2025-11-19,GC3,Speech,333.94,92389,445.2,0.833
2025-11-19,GC4,Video,835.67,7597,219.9,0.911
2025-11-20,GC1,Image,147.52,26632,46.1,0.851
2025-11-20,GC1,LLM chat,1429.2,1970135,446.6,0.94
2025-11-20,GC1,Speech,84.34,23335,26.4,0.915
2025-11-20,GC1,Video,361.84,3290,113.1,0.866
2025-11-20,GC2,LLM chat,1429.2,1970135,1058.7,0.637
2025-11-20,GC3,Image,344.21,62141,458.9,0.777
